"x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
318.973,153.252,0.906107,326.786,265.476,0.772836,240.658,270.647,0.637223,227.607,411.6,0.809554,0,0,0,415.531,262.819,0.618121,424.724,403.804,0.812079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.978,138.799,0.894821,337.208,133.674,0.901408,281.096,153.171,0.682644,359.383,146.678,0.793419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.975,154.478,0.90666,326.769,265.457,0.762246,241.934,269.371,0.639022,227.589,410.312,0.808644,0,0,0,415.53,262.812,0.617237,424.732,403.768,0.819889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.988,138.805,0.895207,337.204,134.927,0.901512,281.115,151.935,0.679856,359.394,146.656,0.776523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.98,153.244,0.906309,326.768,265.433,0.761119,241.933,269.363,0.63363,228.875,411.636,0.804072,0,0,0,415.52,261.536,0.6188,424.73,403.765,0.823505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.976,137.578,0.893013,337.21,134.903,0.902114,281.106,151.922,0.684312,359.391,146.649,0.773301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.98,153.245,0.905756,326.762,265.448,0.764351,240.674,270.643,0.631039,228.873,411.644,0.807552,0,0,0,414.265,261.505,0.627319,424.724,402.538,0.820213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.98,137.577,0.892892,337.206,134.898,0.899796,281.111,151.922,0.691596,359.394,145.404,0.777512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.961,153.228,0.920483,325.505,265.472,0.748629,239.365,270.665,0.611438,227.606,410.305,0.815405,0,0,0,415.528,262.818,0.625718,425.958,405.095,0.813345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.977,137.57,0.896568,337.2,134.926,0.904654,281.092,153.176,0.672404,359.43,146.663,0.790658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.964,153.229,0.918964,326.759,265.47,0.751683,239.367,270.653,0.61675,227.617,410.31,0.81524,0,0,0,415.527,261.543,0.635205,425.959,403.828,0.81731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.973,137.571,0.896208,337.2,134.925,0.903184,281.094,153.179,0.675715,359.436,146.663,0.791075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.96,153.23,0.92007,326.771,265.47,0.756749,239.365,270.67,0.610173,227.608,410.323,0.813338,0,0,0,415.539,261.565,0.630206,425.958,403.838,0.817698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.977,137.57,0.897238,337.2,134.927,0.903548,281.1,153.195,0.678162,359.429,146.672,0.796539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.968,153.228,0.917743,326.773,265.433,0.755233,241.935,269.339,0.629971,227.63,410.35,0.809011,0,0,0,415.523,261.545,0.630876,425.96,403.817,0.826321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.989,137.563,0.895022,337.199,134.922,0.903406,281.106,151.933,0.672044,359.415,146.65,0.802549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.967,153.237,0.917742,326.751,264.173,0.75553,241.947,268.059,0.638912,227.637,410.323,0.799448,0,0,0,414.253,261.513,0.626412,425.965,403.815,0.824579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.979,137.575,0.895195,337.199,134.926,0.904609,281.108,153.18,0.671732,359.399,145.404,0.806436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.969,153.232,0.916704,325.512,265.417,0.750114,240.668,269.345,0.63041,227.638,410.315,0.803196,0,0,0,415.524,261.536,0.621962,425.963,403.806,0.822854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.984,137.57,0.893535,337.198,134.912,0.904574,281.109,153.182,0.668136,359.397,146.648,0.804788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.969,153.231,0.916553,326.754,265.421,0.74894,240.664,269.381,0.628543,227.642,410.319,0.799049,0,0,0,415.517,260.247,0.626806,425.97,403.804,0.821839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.982,137.572,0.893056,337.211,134.924,0.90447,281.107,153.181,0.666761,359.405,146.666,0.806093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.972,153.231,0.915567,326.779,265.454,0.752611,240.677,269.367,0.620013,227.632,410.297,0.798452,0,0,0,415.551,261.563,0.629859,424.719,403.805,0.820946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.993,137.563,0.893526,337.211,134.923,0.90403,281.113,153.197,0.669249,359.406,146.669,0.805512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.968,153.235,0.914965,326.773,265.474,0.753621,240.674,269.395,0.619557,227.625,410.313,0.803407,0,0,0,415.563,262.812,0.620619,424.733,403.802,0.819378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.988,137.566,0.894826,337.211,134.923,0.904248,281.119,153.187,0.674863,359.433,146.684,0.806395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.974,153.245,0.912712,326.783,265.458,0.755753,241.938,269.371,0.629154,227.635,410.324,0.803879,0,0,0,415.538,261.538,0.625833,425.954,403.808,0.816707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.991,137.567,0.894143,337.216,134.922,0.903706,281.11,153.173,0.674965,359.462,146.677,0.799834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.968,153.239,0.914813,326.779,265.483,0.759109,241.931,269.374,0.62263,227.634,410.351,0.803743,0,0,0,414.27,261.563,0.622666,425.966,403.791,0.823772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.986,137.565,0.894184,337.216,134.92,0.903325,281.112,153.184,0.671157,359.457,146.69,0.79868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.973,153.243,0.915015,326.764,265.466,0.756269,240.672,269.398,0.624132,227.632,411.595,0.805694,0,0,0,415.529,262.82,0.627057,425.975,403.778,0.824433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.989,137.567,0.894478,337.209,134.92,0.903235,281.118,151.938,0.679301,359.454,146.66,0.806558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.005,153.254,0.904001,326.783,265.44,0.770223,241.938,269.363,0.627231,228.88,411.655,0.800814,0,0,0,415.519,261.528,0.635207,424.708,405.1,0.813318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.01,137.578,0.896755,337.208,134.898,0.906233,281.11,151.921,0.679401,359.429,146.645,0.789805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.002,154.489,0.905462,326.774,265.433,0.76998,240.681,269.367,0.63395,228.884,412.905,0.796781,0,0,0,414.27,261.513,0.637334,424.714,403.832,0.81346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.005,138.802,0.897728,337.207,134.909,0.905596,281.111,151.922,0.682322,359.427,146.646,0.787862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.995,154.488,0.906056,326.772,265.443,0.765763,240.678,269.379,0.626322,228.884,411.664,0.800826,0,0,0,414.263,261.507,0.635624,424.719,403.777,0.821855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.006,138.797,0.895378,337.207,133.673,0.904732,281.118,151.936,0.68762,359.431,146.684,0.792852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.998,154.491,0.903877,326.767,265.409,0.765885,240.675,269.359,0.62955,227.64,411.651,0.807672,0,0,0,414.271,260.259,0.633171,424.706,403.778,0.823368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.002,137.573,0.89383,337.208,133.674,0.905454,281.111,151.917,0.678693,359.431,146.666,0.795705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.002,154.486,0.903019,325.512,264.168,0.754396,240.658,269.389,0.625473,227.64,411.668,0.809815,0,0,0,414.227,258.959,0.642746,424.713,402.54,0.8202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.008,137.579,0.894751,337.202,133.669,0.906036,281.115,151.917,0.684857,359.39,146.647,0.79561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.987,154.49,0.908806,325.495,264.153,0.756562,240.672,269.384,0.629033,227.642,412.91,0.811302,0,0,0,412.961,258.931,0.648777,424.713,402.523,0.827701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.981,138.806,0.898773,337.198,133.674,0.902998,281.098,153.175,0.674247,359.385,145.408,0.789923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.987,154.493,0.90755,325.507,264.153,0.756305,240.676,269.379,0.625898,228.872,411.656,0.80579,0,0,0,412.943,258.918,0.646356,424.717,402.507,0.82446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.982,138.814,0.900819,337.189,133.672,0.902968,281.096,153.174,0.680819,358.156,145.391,0.789108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.975,154.49,0.912297,326.758,265.413,0.760726,240.664,269.391,0.630984,228.874,412.898,0.804199,0,0,0,414.228,258.953,0.642482,425.961,402.504,0.823649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.984,138.805,0.900097,335.964,133.675,0.902248,281.112,151.938,0.677692,359.379,145.387,0.787749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.979,154.489,0.915172,325.509,264.171,0.757664,240.64,270.642,0.620686,227.634,411.633,0.802513,0,0,0,414.238,258.933,0.637562,425.954,402.532,0.812841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.987,138.816,0.902792,335.963,134.912,0.903864,281.122,153.19,0.686779,358.152,145.401,0.795086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.983,154.481,0.911627,326.751,264.179,0.759053,240.676,269.384,0.635117,227.634,411.638,0.805866,0,0,0,414.239,260.208,0.643946,425.958,402.518,0.818329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.993,138.805,0.90067,337.183,134.908,0.902771,281.134,153.184,0.697361,358.149,146.66,0.797902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.976,154.483,0.91232,325.517,265.41,0.758144,240.65,270.668,0.626438,227.641,411.655,0.801742,0,0,0,414.254,258.948,0.646591,425.962,402.513,0.826049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.992,138.799,0.897652,337.182,134.91,0.90186,281.137,153.175,0.690773,358.153,146.654,0.799213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.976,154.477,0.911839,325.49,264.178,0.749866,240.629,270.678,0.624106,227.638,411.638,0.801723,0,0,0,414.233,258.922,0.634255,425.964,402.52,0.820526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.983,138.803,0.899915,337.182,134.91,0.90202,281.136,153.184,0.697506,359.381,146.66,0.796952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.972,153.234,0.921021,325.493,265.415,0.758547,240.681,269.357,0.637696,228.872,409.048,0.774741,0,0,0,414.219,261.526,0.619918,425.975,406.426,0.806535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.033,138.809,0.896073,337.196,134.904,0.90265,281.149,150.622,0.715143,359.38,145.406,0.780767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.969,153.234,0.921198,325.485,265.43,0.757073,240.648,269.373,0.625026,228.872,410.301,0.777644,0,0,0,414.236,261.548,0.622054,425.966,406.436,0.800963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.029,138.806,0.895364,337.196,134.905,0.902067,282.381,150.616,0.707342,359.381,145.4,0.7818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.965,153.236,0.92024,325.488,265.421,0.755894,240.666,269.344,0.631503,227.632,409.039,0.780909,0,0,0,414.243,261.539,0.613094,425.975,406.427,0.798393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.027,138.803,0.894646,337.188,134.9,0.899663,282.383,150.608,0.70198,359.398,145.372,0.784152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.978,153.235,0.915884,325.488,265.41,0.751832,240.642,269.366,0.634751,227.644,409.042,0.780064,0,0,0,414.231,261.51,0.606657,425.975,406.424,0.802657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.031,138.797,0.89024,337.205,134.903,0.902551,281.146,150.59,0.708603,359.414,145.386,0.790197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.989,153.234,0.914339,325.465,265.457,0.748412,239.357,270.67,0.618911,227.626,410.3,0.786926,0,0,0,414.239,261.562,0.613464,425.968,406.39,0.803082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.032,137.572,0.890742,337.212,134.909,0.904193,281.137,150.593,0.699478,359.418,145.384,0.791213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.989,153.233,0.915042,325.496,265.451,0.757024,240.629,269.4,0.62336,227.628,410.287,0.782865,0,0,0,414.262,262.828,0.617565,425.971,406.395,0.80636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.033,137.574,0.891146,337.209,134.912,0.904384,281.142,150.6,0.700397,359.417,145.356,0.792889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.005,153.246,0.910263,325.482,265.447,0.755701,239.361,270.68,0.618424,227.635,410.321,0.786328,0,0,0,414.257,261.543,0.619456,424.73,405.133,0.801419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.027,138.813,0.89439,337.224,134.929,0.906668,281.127,150.619,0.702335,359.433,145.35,0.78511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.005,153.247,0.910547,325.513,265.431,0.756375,239.375,270.668,0.620968,227.64,410.307,0.786907,0,0,0,415.518,261.548,0.619684,425.97,405.139,0.803049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.024,138.81,0.894038,337.223,134.929,0.905817,281.134,150.624,0.699703,359.416,145.347,0.809135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.007,153.239,0.912027,325.516,265.441,0.760141,240.628,270.643,0.622887,227.636,410.294,0.781429,0,0,0,415.525,261.549,0.618768,425.96,406.397,0.80496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.027,138.812,0.893909,337.233,134.929,0.907485,281.142,150.63,0.69717,359.425,144.108,0.820268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.014,153.238,0.908307,326.749,265.428,0.761639,239.368,269.396,0.61885,226.324,407.724,0.793869,0,0,0,415.567,262.822,0.62844,425.979,403.836,0.806209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.026,138.815,0.895447,337.238,134.914,0.908847,282.381,150.634,0.699177,359.428,144.098,0.818811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.244,153.21,0.91027,325.503,265.434,0.751126,240.633,270.644,0.625684,227.566,409.046,0.793049,0,0,0,415.536,261.525,0.621317,427.265,403.803,0.810008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.028,137.562,0.890861,337.244,134.898,0.913063,282.382,150.634,0.697305,359.437,144.084,0.817568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.251,153.192,0.912785,325.504,265.461,0.755123,239.372,270.672,0.62697,224.958,410.324,0.808378,0,0,0,415.555,261.562,0.620698,428.611,402.472,0.825838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.272,137.524,0.887271,337.252,133.632,0.920798,282.412,150.578,0.712108,359.435,144.041,0.814573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
