"x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24"
0.0250000000008299,-0.124999999999886,32,0.0500000000002387,0,-32.1250000000006,30.8499999999995,0,0,0,0,0,0,0,0,0.199999999999534,0.0999999999990564,-0.300000000000011,-0.525000000000375,0,0,0,0,0,0
-0.37500000000108,-0.0249999999994088,-32.1249999999999,-31.1750000000004,0,32.050000000001,0.100000000000477,0,0,0,0,0,0,0,0,-0.475000000000136,-0.35000000000025,-0.100000000000477,-0.300000000000011,0,0,0,0,0,0
0.124999999999886,-0.0500000000002387,0.175000000000125,-0.249999999999773,0,0.399999999999068,0.0249999999994088,0,0,0,0,0,0,0,0,0.124999999999886,0.400000000000489,0.300000000000011,0.600000000000023,0,0,0,0,0,0
-0.0749999999996476,0.225000000000364,0.624999999999432,31.6000000000003,0,0.35000000000025,-0.349999999998829,0,0,0,0,0,0,0,0,-0.0749999999996476,-0.149999999999295,-0.124999999999886,-0.499999999999545,0,0,0,0,0,0
0.0250000000008299,0.0249999999994088,31.9250000000004,-32.3500000000003,0,-0.650000000000261,-30.7000000000002,0,0,0,0,0,0,0,0,0.0999999999990564,0,-0.0999999999990564,-0.0750000000010687,0,0,0,0,0,0
0.0249999999994088,-0.224999999998943,-32,1.02499999999992,0,-0.199999999999534,30.7749999999999,0,0,0,0,0,0,0,0,-0.124999999999886,-0.225000000000364,0.175000000000125,-0.0500000000002387,0,0,0,0,0,0
-0.199999999999534,-31.1000000000007,-0.69999999999979,-0.549999999999784,0,-0.274999999999181,0.225000000000364,0,0,0,0,0,0,0,0,0.150000000000716,-0.225000000000364,-0.200000000000955,-0.149999999999295,0,0,0,0,0,0
-0.0250000000008299,-0.849999999999795,-0.550000000000495,0.124999999999886,0,-31.450000000001,-0.0250000000008299,0,0,0,0,0,0,0,0,0.0249999999994088,-0.175000000000125,0,0.0249999999994088,0,0,0,0,0,0
0.124999999999886,0.449999999999307,0.72500000000062,0.124999999999886,0,31.5250000000006,0.325000000000841,0,0,0,0,0,0,0,0,-0.0999999999990564,0.199999999999534,-0.249999999999773,0.0500000000002387,0,0,0,0,0,0
-0.0499999999988177,31.1750000000004,31.9749999999999,0.0999999999997669,0,-31.3500000000005,-0.275000000000603,0,0,0,0,0,0,0,0,-0.175000000000125,0.0500000000002387,0.450000000000728,0.200000000000955,0,0,0,0,0,0
