"y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24"
0.300000000000011,-31.7000000000007,-32.050000000001,0.0249999999994088,0,-32.5249999999997,-31.4999999999998,0,0,0,0,0,0,0,0,0.150000000000006,-0.34999999999954,-31.6000000000003,-0.399999999999778,0,0,0,0,0,0
0.0750000000003581,31.85,-0.175000000000125,-0.724999999999909,0,64.6000000000001,31.1000000000007,0,0,0,0,0,0,0,0,-0.0250000000001194,0.0999999999997669,0,0.399999999999778,0,0,0,0,0,0
0.224999999999653,-0.275000000000603,-0.32499999999942,-0.475000000000136,0,-31.750000000001,0,0,0,0,0,0,0,0,0,0.374999999999659,0.0250000000001194,0.150000000000006,-1.07500000000016,0,0,0,0,0,0
0.0500000000002387,-0.474999999998715,-0.499999999999545,-31.6249999999997,0,-0.300000000000011,1.47499999999923,0,0,0,0,0,0,0,0,0.225000000000364,-0.100000000000477,31.25,-31.55,0,0,0,0,0,0
0,-31.1500000000009,-31.450000000001,-0.849999999999795,0,-32.3999999999998,0.249999999999773,0,0,0,0,0,0,0,0,0.0749999999996476,0.100000000000477,0,31.6000000000003,0,0,0,0,0,0
0.34999999999954,0.124999999999886,31.2000000000012,32.8500000000005,0,0.549999999999784,30.8999999999997,0,0,0,0,0,0,0,0,-0.0499999999995282,0.274999999999892,0.300000000000011,0.150000000000006,0,0,0,0,0,0
-0.124999999999886,31.4750000000004,1.2999999999991,-32.5500000000005,0,31.4000000000007,-31.6999999999993,0,0,0,0,0,0,0,0,0.399999999999778,-0.200000000000244,-0.150000000000006,0.199999999999534,0,0,0,0,0,0
0,-31.6000000000003,-0.35000000000025,0.374999999999659,0,-31.6749999999999,-0.35000000000025,0,0,0,0,0,0,0,0,-0.200000000000244,0.124999999999886,0.0750000000003581,-31.55,0,0,0,0,0,0
0.0500000000002387,31.25,-0.32499999999942,0.600000000000023,0,0.224999999998943,-32.5249999999997,0,0,0,0,0,0,0,0,-0.0749999999996476,0.100000000000477,0.424999999999898,31.3000000000002,0,0,0,0,0,0
0.0500000000002387,0.225000000000364,-0.275000000000603,0.325000000000841,0,31.5000000000012,0.575000000000614,0,0,0,0,0,0,0,0,-0.0250000000001194,0,0.500000000000256,0,0,0,0,0,0,0
-0.0250000000001194,1.67500000000018,32.9750000000004,63.7749999999997,0,32.9499999999996,0.524999999998954,0,0,0,0,0,0,0,0,-0.0999999999997669,30.65,-0.150000000000006,0.274999999999892,0,0,0,0,0,0
0.34999999999954,30.7249999999996,0,-31.1000000000007,0,32.3250000000002,31.25,0,0,0,0,0,0,0,0,0.424999999999898,-30.7000000000002,31.3749999999999,0.400000000000489,0,0,0,0,0,0
0,0.199999999999534,-32.1749999999994,-0.249999999999773,0,0.524999999998954,0.0750000000010687,0,0,0,0,0,0,0,0,-0.0750000000003581,-0.0250000000001194,-31.0499999999998,-0.175000000000125,0,0,0,0,0,0
-0.124999999999886,-31.5999999999988,32.1999999999989,-0.0749999999996476,0,-33.1249999999997,-31.4250000000001,0,0,0,0,0,0,0,0,0.100000000000477,0,-0.175000000000125,0.475000000000136,0,0,0,0,0,0
