"x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24"
-30.5250000000001,31.25,-0.124999999999886,-0.0249999999994088,0,0.450000000000728,0.150000000002137,0,0,0,0,0,0,0,0,-30.6750000000008,-0.174999999998704,0.124999999999886,0.424999999999898,0,0,0,0,0,0
30.7249999999996,0.374999999999659,-0.424999999999898,0.300000000000011,0,-0.025000000002251,-0.325000000000841,0,0,0,0,0,0,0,0,30.8250000000001,0.224999999998943,0.275000000000603,-0.0250000000008299,0,0,0,0,0,0
-0.0500000000002387,1.17500000000064,0.549999999999784,0.274999999999181,0,31.3749999999999,-0.374999999999659,0,0,0,0,0,0,0,0,-0.424999999999898,0.249999999999773,-0.300000000000011,0.525000000000375,0,0,0,0,0,0
0.300000000000011,-0.525000000000375,-0.174999999998704,-0.974999999999682,0,0.325000000000841,0.449999999997885,0,0,0,0,0,0,0,0,0.400000000000489,-0.32499999999942,-0.125000000001307,-0.549999999999784,0,0,0,0,0,0
-0.199999999999534,31.9250000000011,31.8999999999988,-0.0749999999996476,0,0.7000000000005,0.025000000002251,0,0,0,0,0,0,0,0,-0.0500000000002387,-0.275000000000603,-0.124999999999886,-0.275000000000603,0,0,0,0,0,0
-0.424999999999898,-31.4750000000004,-0.475000000000136,0.199999999999534,0,-0.575000000000614,-0.100000000000477,0,0,0,0,0,0,0,0,-30.9250000000006,-0.624999999999432,-0.249999999999773,0.175000000000125,0,0,0,0,0,0
0,-0.275000000000603,-31.6749999999999,-0.499999999999545,0,0.0249999999994088,0.29999999999859,0,0,0,0,0,0,0,0,-0.374999999999659,0.0500000000002387,0.875000000000625,-0.0749999999996476,0,0,0,0,0,0
0.0749999999996476,-0.249999999999773,0,0.124999999999886,0,0.225000000000364,0.150000000002137,0,0,0,0,0,0,0,0,0.400000000000489,-0.450000000000728,-0.0250000000008299,-0.0749999999996476,0,0,0,0,0,0
0.149999999999295,32.0250000000001,64.6750000000011,-0.199999999999534,0,-0.499999999999545,-0.0750000000010687,0,0,0,0,0,0,0,0,30.5999999999997,0.0750000000010687,0.0500000000002387,0.0499999999988177,0,0,0,0,0,0
-0.174999999998704,-0.249999999999773,-32.950000000001,0.225000000000364,0,0.550000000001205,0.325000000000841,0,0,0,0,0,0,0,0,-30.3750000000008,-0.0750000000010687,31.1500000000009,0,0,0,0,0,0,0
-0.100000000000477,-0.374999999999659,0.775000000000148,0,0,31.8749999999994,0.424999999998477,0,0,0,0,0,0,0,0,-0.124999999999886,-30.5749999999989,-0.275000000000603,0,0,0,0,0,0,0
-30.35,0.449999999999307,-32.3499999999996,0.374999999999659,0,-0.149999999999295,-0.600000000000023,0,0,0,0,0,0,0,0,30.4749999999999,30.6749999999994,0.424999999999898,0.0750000000010687,0,0,0,0,0,0
-0.0500000000002387,-0.35000000000025,-0.974999999999682,0.0749999999996476,0,-31.3500000000005,-0.324999999997999,0,0,0,0,0,0,0,0,-30.449999999999,-30.5750000000003,0,-0.124999999999886,0,0,0,0,0,0
30.6250000000006,0.549999999999784,32.7249999999992,0.199999999999534,0,31.3999999999993,0.0999999999976353,0,0,0,0,0,0,0,0,0.0749999999996476,30.8250000000001,-0.32499999999942,0.175000000000125,0,0,0,0,0,0
0.399999999999068,0.200000000000955,-0.0749999999996476,0.150000000000716,0,0.0249999999994088,0.249999999999773,0,0,0,0,0,0,0,0,30.5250000000001,0.200000000000955,0.224999999998943,-0.100000000000477,0,0,0,0,0,0
0.300000000000011,0.199999999999534,0.100000000000477,0.225000000000364,0,-0.0499999999988177,-0.124999999999886,0,0,0,0,0,0,0,0,-0.0749999999996476,0.0999999999990564,-0.32499999999942,0.225000000000364,0,0,0,0,0,0
0.475000000000136,0.525000000000375,0.0249999999994088,-0.225000000000364,0,0.7000000000005,-0.149999999999295,0,0,0,0,0,0,0,0,0.32499999999942,0.600000000000023,0.0500000000002387,0.224999999998943,0,0,0,0,0,0
0.0500000000002387,-1.20000000000005,-31.7999999999998,-0.35000000000025,0,-32.1500000000015,0.0750000000010687,0,0,0,0,0,0,0,0,-0.0749999999996476,0.275000000000603,0.124999999999886,0.35000000000025,0,0,0,0,0,0
0.300000000000011,0.249999999999773,0.0249999999994088,-0.300000000000011,0,31.6750000000013,0.225000000000364,0,0,0,0,0,0,0,0,0.175000000000125,0.199999999999534,0.35000000000025,0.0250000000008299,0,0,0,0,0,0
0.0500000000002387,0.0500000000002387,0.0250000000008299,0.400000000000489,0,0.100000000000477,-0.200000000000955,0,0,0,0,0,0,0,0,0.0999999999990564,-0.249999999999773,-0.0750000000010687,-0.200000000000955,0,0,0,0,0,0
0.0249999999994088,-0.0749999999996476,0.175000000000125,-0.0750000000010687,0,-31.525000000002,0,0,0,0,0,0,0,0,0,0.150000000000716,-0.199999999999534,0.475000000000136,0.124999999999886,0,0,0,0,0,0
