"y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24"
-0.474999999999781,0.574999999999903,32.15,-0.900000000000034,0,-31.7250000000001,-32.5249999999997,0,-0.250000000001194,0,0,0,0,0,0,-0.437499999999957,-31.08,-0.625000000000142,64.6999999999998,0,0,0,0,0,0
-0.0750000000000028,-0.424999999999898,-32.2249999999997,-31.8749999999994,0,-32.4499999999993,-0.650000000000261,-0.124999999999886,-0.0749999999996476,0,0,0,0,0,0,0.0299999999999301,-0.165000000000148,-31.4,-97.6624999999999,0,0,0,0,0,0
0.0750000000000028,-32.4750000000002,31.4749999999997,31.6249999999997,0,-0.0750000000003581,0.150000000000716,0.0249999999994088,-33.3500000000001,0,0,0,0,0,0,-0.0575000000001324,30.79,-0.774999999999793,32.4124999999999,0,0,0,0,0,0
0.499999999999901,-31.9749999999999,0.150000000000006,0.100000000000477,0,-1.12499999999969,-0.249999999999773,0.0500000000002387,0.750000000000739,0,0,0,0,0,0,0.30750000000026,0.325000000000131,0.724999999999909,-66.1175,0,0,0,0,0,0
-0.175000000000125,32.0999999999998,0.574999999999903,0.549999999999784,0,1.12499999999969,-0.550000000001205,0.0250000000008299,0.475000000000136,0,0,0,0,0,0,0.369999999999848,-0.290000000000035,31.4,-31.7149999999998,0,0,0,0,0,0
0.0250000000001194,31.7,0.100000000000477,0.650000000000261,0,-32.5749999999999,0,-0.0250000000008299,32.2749999999999,0,0,0,0,0,0,-0.619999999999976,0.197500000000161,-31.55,33.1225,0,0,0,0,0,0
-0.274999999999892,-31.3749999999999,31.8249999999999,-1.09999999999957,0,0.0250000000001194,-31.3749999999999,-0.0500000000002387,33.0999999999989,0,0,0,0,0,0,0.0599999999998602,0.147499999999923,31.025,32.6975000000001,0,0,0,0,0,0
0.349999999999895,31.3499999999998,-31.1999999999998,-0.450000000000728,0,31.4499999999995,0.724999999999909,-0.0249999999994088,-32.2999999999993,0,0,0,0,0,0,-0.147499999999923,0.0349999999997408,0.574999999999903,-0.677500000000109,0,0,0,0,0,0
-0.0250000000001194,-31.3499999999998,31.7,32.6250000000002,0,-31.1,-0.549999999999784,0,31.6000000000003,0,0,0,0,0,0,0.130000000000052,0.234999999999985,0.0500000000002387,0.337499999999835,0,0,0,0,0,0
-0.324999999999775,31.55,-0.625000000000142,-0.175000000000125,0,31.9250000000004,31.7999999999998,0.0500000000002387,0.199999999999534,0,0,0,0,0,0,-0.0299999999999301,-0.562499999999844,1.02499999999992,97.6025,0,0,0,0,0,0
0.199999999999889,-32.4249999999999,0.150000000000006,-31.7250000000001,0,-32.6000000000001,0.275000000000603,0,-32.8000000000003,0,0,0,0,0,0,-0.0225000000000364,0.690000000000168,-0.900000000000034,-33.25,0,0,0,0,0,0
-0.175000000000125,32.5249999999997,0.600000000000023,-31.9500000000005,0,32.6999999999998,-32.6999999999998,0.0749999999996476,65.5750000000012,0,0,0,0,0,0,-0.430000000000064,0.124999999999886,0.874999999999915,-64.3699999999999,0,0,0,0,0,0
0.0750000000000028,-0.325000000000131,-0.475000000000136,31.1000000000007,0,-0.199999999999534,0.499999999999545,-0.0749999999996476,-32.0250000000001,0,0,0,0,0,0,-0.169999999999959,-0.0900000000001455,-65.6624999999998,-0.817500000000138,0,0,0,0,0,0
0,0.400000000000489,0.325000000000131,0.199999999999534,0,0.450000000000017,-0.499999999999545,0.0500000000002387,-33.7000000000003,0,0,0,0,0,0,-0.0125000000000597,-0.0724999999999199,0.69999999999979,-0.447499999999934,0,0,0,0,0,0
0.100000000000122,0.649999999999551,0.374999999999659,-31.2749999999994,0,-0.125000000000597,0.449999999999307,0,0.924999999999443,0,0,0,0,0,0,0.0650000000000261,0.0475000000001558,63.6875,-32.0125000000001,0,0,0,0,0,0
0.0750000000000028,-32.5249999999997,-0.475000000000136,31.6749999999999,0,-32.7749999999995,0.575000000000614,0.0749999999996476,32.6000000000008,0,0,0,0,0,0,0.499999999999901,-0.185000000000102,32.2749999999999,-32.0499999999999,0,0,0,0,0,0
0.175000000000125,31.6000000000003,0.325000000000131,0.650000000000261,0,32.4749999999995,-0.650000000000261,-0.0250000000008299,-0.650000000000261,0,0,0,0,0,0,-0.00999999999997669,0.167499999999876,1.50000000000006,0.360000000000227,0,0,0,0,0,0
0.0750000000000028,0.274999999999892,0.500000000000256,-0.450000000000728,0,0.525000000000375,0.750000000000739,-0.0249999999994088,-32.6250000000002,0,0,0,0,0,0,-0.109999999999744,0.205000000000055,-0.225000000000009,32.2649999999999,0,0,0,0,0,0
0.324999999999775,0.475000000000136,-0.849999999999795,-0.775000000000148,0,32.15,30.6249999999991,0.0249999999994088,0.875000000000625,0,0,0,0,0,0,0.147499999999923,0.102500000000205,64.1999999999999,-0.840000000000174,0,0,0,0,0,0
0.0500000000002387,31.6749999999999,0.450000000000017,1.5500000000003,0,-0.225000000000364,-30.95,-0.0749999999996476,-33.8250000000002,0,0,0,0,0,0,-0.0299999999999301,0,-31.5499999999997,-31.2774999999998,0,0,0,0,0,0
0.324999999999775,-31.5750000000001,32.1249999999999,31.9749999999999,0,-32.7249999999999,-0.374999999999659,-0.0249999999994088,33.2250000000002,0,0,0,0,0,0,0.259999999999749,0.10249999999985,-32.7500000000001,63.9424999999999,0,0,0,0,0,0
31.1,-0.124999999999886,-0.225000000000364,-32.7249999999992,0,-0.150000000000006,0.7000000000005,0.0500000000002387,0.349999999998829,0,0,0,0,0,0,0.335000000000107,0.437499999999957,0.17499999999977,-32.8050000000001,0,0,0,0,0,0
-0.0249999999997641,-32.2500000000005,-32.5499999999998,0.524999999998954,0,-0.424999999999898,30.7749999999999,0.0249999999994088,-1.07499999999874,0,0,0,0,0,0,0.467499999999887,0.240000000000151,0.0250000000001194,0.0325000000000131,0,0,0,0,0,0
0.225000000000009,-0.374999999999659,-32.2749999999999,-32.8999999999994,0,1.50000000000006,0.175000000000125,-0.0500000000002387,1.07499999999874,0,0,0,0,0,0,-0.0574999999997772,30.8374999999998,32.5500000000002,-31.7299999999999,0,0,0,0,0,0
0.624999999999787,-0.600000000000023,-32.15,-0.249999999999773,0,-0.274999999999892,0.175000000000125,0.0250000000008299,-0.300000000000011,0,0,0,0,0,0,0.239999999999796,0.127499999999969,-0.35000000000025,-0.167499999999876,0,0,0,0,0,0
-0.324999999999775,-31.55,-0.124999999999886,-1.02499999999992,0,-32.6750000000004,-31.2750000000008,0,32.2749999999999,0,0,0,0,0,0,30.8225,0.745000000000218,31.9500000000001,0.392499999999885,0,0,0,0,0,0
0.574999999999903,31.7,31.8249999999999,-31.7000000000007,0,31.8250000000006,31.4000000000007,-0.0250000000008299,-65.124999999999,0,0,0,0,0,0,-0.104999999999933,-0.00999999999997669,-32.1000000000002,-1.43249999999995,0,0,0,0,0,0
