"Euclidean_norm_velocity"
85.5357819862534
65.5108149468471
94.0786506068194
115.750545355087
93.6988527144279
122.429035567548
76.3873598836877
65.2079941418235
133.23032687793
128.05257709238
158.310752556482
113.686295348208
125.779551696609
125.825692924777
159.643289868381
100.766338625555
76.4287862980955
75.9914715609582
108.039755414384
101.204057477949
289.105229544539
257.949227077734
101.839684062746
119.059289326789
152.807116980853
175.738637612791
649.958848697362
731.369553739762
976.722708346643
1148.73327533527
1252.8372121434
3315.3886770728
1372.68520898366
1331.68799127977
1398.62255684834
1173.68272149035
951.368932118344
751.505148851291
706.010406704463
565.85432533471
508.612596309805
638.197428798487
604.339887294394
511.829598719143
629.620656129548
558.044557472788
582.556189886436
615.088777637017
815.234934696742
931.821042703479
719.802860597956
677.880120301517
427.45547648264
409.856805024633
243.419549081416
243.056788631792
243.431684461986
252.579772052317
294.398230505891
93.5057518284298
235.928985607957
120.33050839251
216.172613320929
289.459690630664
466.87193841031
719.904236687074
744.603059102634
1061.92549114804
998.0827458182
1203.48142590569
1235.31503244112
1056.44165805547
969.219441741652
895.726656128979
581.243282219244
435.57400490617
509.748717047183
468.308091004201
224.117548565479
258.247002644755
170.510824234856
192.830638125792
216.572398402936
169.433340505935
109.037868995132
143.673997299442
185.270929991729
344.609081061425
284.212893356371
108.337369476095
212.978178166215
109.159822622611
86.1596664629109
138.381095168379
100.427909467439
148.651229813278
94.3144574018215
100.615794609991
