"y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24"
0.0750000000000028,36.8499999999997,0.375000000000369,0.549999999999784,0.400000000000489,0.274999999999892,37.5249999999994,-0.274999999999181,0.549999999999784,0.600000000000023,0,0,38.924999999999,0,0,0.249999999999773,0.0499999999998835,0,0.52500000000002,0,0,0,0,0,0
0.275000000000247,0.0500000000002387,-0.0250000000001194,0.574999999999193,0.150000000000716,-0.0250000000001194,-37.4250000000004,-1.02499999999992,-0.525000000000375,-0.999999999999091,0,0,0.124999999999886,0,0,0.35000000000025,0.550000000000139,0.0250000000001194,-0.199999999999889,0,0,0,0,0,0
0,-0.125000000000597,-38.4,-0.67499999999967,-0.0250000000008299,0.574999999999903,-0.124999999999886,0.624999999999432,38.8500000000008,39.4999999999996,0,0,38.5750000000002,0,0,0.0499999999998835,-0.124999999999886,0.0500000000002387,-0.0250000000001194,0,0,0,0,0,0
0.374999999999659,0.150000000000006,38.4250000000002,-0.149999999999295,0.249999999999773,-0.549999999999784,0.0749999999996476,-0.300000000000011,-77.2500000000008,-39.5499999999998,0,0,-39.1249999999999,0,0,-0.225000000000009,0.225000000000009,-0.175000000000125,0.124999999999886,0,0,0,0,0,0
0.125000000000242,-0.249999999999773,0.175000000000125,0.0749999999996476,0.475000000000136,0.450000000000017,38.1,0.67499999999967,38.6750000000006,0.549999999999784,0,0,0.35000000000025,0,0,0.274999999999892,0.0249999999997641,0.0250000000001194,0.125000000000242,0,0,0,0,0,0
-0.0500000000002387,-0.0499999999995282,-0.7000000000005,0.624999999999432,-1.44999999999982,-0.374999999999659,-0.149999999999295,-0.249999999999773,39.5499999999998,39.1499999999994,0,0,78.5250000000005,0,0,0,0.0750000000000028,0.0749999999996476,-0.275000000000247,0,0,0,0,0,0
-0.199999999999889,-36.8000000000002,-38.1499999999996,0.0500000000002387,0.0749999999996476,-0.0750000000003581,-38.1749999999997,-0.249999999999773,-0.650000000000261,-0.549999999999784,0,0,-39.5750000000007,0,0,0,-0.0499999999998835,-0.150000000000006,0.175000000000125,0,0,0,0,0,0
0.124999999999886,0.300000000000011,0.274999999999892,37.8749999999997,0.300000000000011,0.274999999999892,0.0749999999996476,0.549999999999784,0.650000000000261,0.575000000000614,0,0,0.575000000000614,0,0,0.125000000000242,-0.325000000000131,0,-0.375000000000014,0,0,0,0,0,0
-0.14999999999965,36.7249999999999,38.3000000000003,-37.8749999999997,-0.32499999999942,0.274999999999892,-0.475000000000136,-0.475000000000136,-39.4999999999996,-39.0000000000001,0,0,-78.6000000000001,0,0,-0.0250000000001194,-0.724999999999909,-0.34999999999954,-0.0250000000001194,0,0,0,0,0,0
-0.100000000000122,-0.0750000000003581,-0.475000000000136,-0.400000000000489,38.9749999999992,-0.124999999999886,0.499999999999545,37.9750000000001,-78.0500000000004,-39.7750000000002,0,0,-39.2499999999998,0,0,-0.225000000000009,0.825000000000031,-0.425000000000608,0.425000000000253,0,0,0,0,0,0
0.0750000000000028,-36.8499999999997,-37.8750000000004,0.525000000000375,-0.0999999999990564,-0.249999999999773,-0.574999999999193,-38.2999999999996,77.8499999999994,39.8250000000004,0,0,78.1499999999994,0,0,-0.0250000000001194,0.300000000000011,0.275000000000603,-0.150000000000006,0,0,0,0,0,0
-0.0499999999998835,36.7000000000004,38.2249999999999,-0.549999999999784,-37.7750000000006,0.124999999999886,0.849999999999795,0.175000000000125,38.6250000000004,38.3749999999992,0,0,39.0249999999995,0,0,-0.199999999999889,-0.900000000000034,-0.225000000000364,-0.400000000000134,0,0,0,0,0,0
0.274999999999892,0.274999999999892,-38.4499999999996,0.275000000000603,38.4749999999997,36.5250000000003,-0.199999999999534,37.7249999999989,-37.9499999999993,-38.2249999999999,0,0,0.0500000000002387,0,0,0,0.175000000000125,0.150000000000006,-0.0499999999998835,0,0,0,0,0,0
0,-36.6750000000003,0.175000000000125,-0.400000000000489,-0.874999999999204,-36.2750000000005,37.6249999999999,-0.149999999999295,38.7249999999995,38.8249999999999,0,0,0.100000000000477,0,0,-0.150000000000006,0.249999999999773,-0.0999999999997669,-0.0750000000000028,0,0,0,0,0,0
0.225000000000009,-0.0749999999996476,37.9249999999999,39.0749999999997,0.525000000000375,-0.0749999999996476,-37.7499999999998,-37.0999999999995,-78.1000000000006,-39.7999999999996,0,0,-78.0749999999998,0,0,-0.0750000000000028,-0.300000000000011,-0.150000000000006,0.0499999999998835,0,0,0,0,0,0
-0.125000000000242,36.9749999999996,0.424999999999898,-37.7499999999998,-0.550000000001205,36.6749999999996,-0.500000000000966,0.249999999999773,0.150000000000716,0.249999999999773,0,0,-0.150000000000716,0,0,0.100000000000122,0.0500000000002387,0.175000000000125,0.325000000000131,0,0,0,0,0,0
0.0750000000000028,-0.499999999999545,-38.4,-1.5749999999997,0.250000000001194,-0.199999999999534,0.800000000000978,-0.724999999999909,38.9749999999992,39.0000000000001,0,0,0.37500000000108,0,0,0.0249999999997641,0.199999999999889,-0.175000000000125,0.0750000000000028,0,0,0,0,0,0
-0.17499999999977,-36.5000000000002,0.0250000000001194,-0.724999999999909,39.0499999999989,0.0499999999995282,-0.150000000000716,0.199999999999534,0.325000000000841,0.225000000000364,0,0,38.924999999999,0,0,-0.17499999999977,-0.325000000000131,0.0999999999997669,-0.125000000000242,0,0,0,0,0,0
