"x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24"
-38.0250000000004,0.0500000000002387,0.275000000000603,-0.0500000000002387,-38.3250000000004,-0.0499999999988177,-0.275000000000603,0.67499999999967,-0.724999999999909,-0.800000000000978,0,0,0.424999999999898,0,0,0.0749999999996476,-36.7500000000007,0.124999999999886,0.300000000000011,0,0,0,0,0,0
0.225000000000364,0.724999999999909,0.64999999999884,-0.225000000000364,76.6500000000008,0.149999999999295,0.900000000000034,0.7000000000005,1.04999999999933,1.37500000000017,0,0,-0.575000000000614,0,0,0.300000000000011,0.450000000000728,0.0749999999996476,-0.199999999999534,0,0,0,0,0,0
-0.400000000000489,-0.499999999999545,-0.524999999998954,38.0500000000012,-38.0250000000004,-0.225000000000364,-0.0249999999994088,36.9249999999994,-0.600000000000023,-0.0749999999996476,0,0,-38.4,0,0,-0.225000000000364,-0.400000000000489,-0.175000000000125,0.175000000000125,0,0,0,0,0,0
0.325000000000841,-0.199999999999534,-0.150000000000716,-37.8500000000003,-0.300000000000011,-0.0749999999996476,0.175000000000125,-37.1749999999992,-0.274999999999181,-0.35000000000025,0,0,-0.475000000000136,0,0,0.200000000000955,0.225000000000364,0.100000000000477,37.7750000000006,0,0,0,0,0,0
-0.0250000000008299,0.0999999999990564,-0.0500000000002387,0.549999999999784,-0.0500000000002387,-0.124999999999886,-0.500000000000966,-0.400000000000489,0.274999999999181,-0.149999999999295,0,0,39.0500000000003,0,0,-0.549999999999784,0.0249999999994088,-0.0749999999996476,-0.0250000000008299,0,0,0,0,0,0
-0.0499999999988177,0.249999999999773,0.250000000001194,-0.100000000000477,-0.249999999999773,0.374999999999659,0.450000000000728,0,0.0500000000002387,0.300000000000011,0,0,-0.900000000000034,0,0,0.124999999999886,0.0250000000008299,-0.225000000000364,-37.6999999999995,0,0,0,0,0,0
37.8749999999997,0.150000000000716,0.249999999999773,37.3000000000005,-38.6499999999998,0.300000000000011,-0.450000000000728,0.67499999999967,0.300000000000011,0.0249999999994088,0,0,0.749999999999318,0,0,0.374999999999659,0.224999999998943,0.175000000000125,-0.0250000000008299,0,0,0,0,0,0
-37.6500000000007,0.0749999999996476,0.0249999999994088,-37.4250000000004,-0.0250000000008299,-0.249999999999773,0.150000000000716,-0.799999999999557,0.199999999999534,0.300000000000011,0,0,-0.0499999999988177,0,0,0.100000000000477,0.0500000000002387,0,0,0,0,0,0,0,0
0.0750000000010687,-0.175000000000125,0.325000000000841,37.8,0.150000000000716,-0.0749999999996476,0.424999999999898,0.525000000000375,-0.574999999999193,-0.749999999999318,0,0,0.0749999999996476,0,0,-0.0500000000002387,0,0.225000000000364,-0.175000000000125,0,0,0,0,0,0
-0.150000000000716,0.150000000000716,-0.625000000000853,-0.475000000000136,38.7749999999997,0.749999999999318,-0.400000000000489,0.399999999999068,0.400000000000489,0.32499999999942,0,0,-0.35000000000025,0,0,-0.400000000000489,-0.0999999999990564,0.0249999999994088,37.9250000000013,0,0,0,0,0,0
0.275000000000603,0.399999999999068,0.424999999999898,0.775000000000148,-0.549999999999784,-0.124999999999886,0.150000000000716,-0.724999999999909,0.199999999999534,0.600000000000023,0,0,0.624999999999432,0,0,0.100000000000477,36.1999999999995,-0.149999999999295,-38.0500000000012,0,0,0,0,0,0
-0.35000000000025,-0.124999999999886,-0.475000000000136,0.374999999999659,0.449999999999307,36.7750000000001,0.124999999999886,37.7500000000012,-0.0250000000008299,-0.100000000000477,0,0,-0.724999999999909,0,0,0.0249999999994088,-36.3250000000008,0.124999999999886,0.0500000000002387,0,0,0,0,0,0
0.400000000000489,-0.0999999999990564,0.150000000000716,-0.475000000000136,0.225000000000364,-37.2249999999994,-0.300000000000011,-37.4250000000004,-0.774999999998727,-0.274999999999181,0,0,-38.0499999999998,0,0,0.199999999999534,36.4250000000013,-0.0250000000008299,-0.0500000000002387,0,0,0,0,0,0
37.5,36.9,0.32499999999942,-0.64999999999884,-0.0249999999994088,37.2500000000002,-0.775000000000148,-1.05000000000075,0.974999999999682,0.650000000000261,0,0,38.6750000000006,0,0,0.0500000000002387,-0.0750000000010687,0,-0.0999999999990564,0,0,0,0,0,0
-0.125000000001307,-37.5,-0.175000000000125,-37.3750000000001,38.3749999999992,-37.3500000000007,1.27499999999969,38.300000000001,-0.225000000000364,-0.450000000000728,0,0,-38.7,0,0,0.37500000000108,0.249999999999773,0.275000000000603,0.475000000000136,0,0,0,0,0,0
0.37500000000108,-0.225000000000364,-0.300000000000011,37.8,-38.5249999999999,-0.424999999999898,-0.0500000000002387,0.424999999999898,-0.35000000000025,-0.149999999999295,0,0,0.249999999999773,0,0,-0.250000000001194,0.425000000001319,-0.275000000000603,-0.0500000000002387,0,0,0,0,0,0
-37.8250000000008,0.574999999999193,-0.199999999999534,-38.5000000000005,-78.2499999999999,1.02499999999992,37.3750000000001,117.049999999999,-0.900000000000034,-1.70000000000101,0,0,37.9249999999999,0,0,-0.175000000000125,-0.550000000001205,-0.0500000000002387,37.6999999999995,0,0,0,0,0,0
-0.624999999999432,-0.399999999999068,-37.9500000000007,-41.0250000000005,-78.0500000000004,-0.300000000000011,1.57500000000113,40.2500000000003,0.525000000000375,0.424999999999898,0,0,1.00000000000051,0,0,-0.174999999998704,-0.0999999999990564,0.124999999999886,-0.0249999999994088,0,0,0,0,0,0
0.225000000000364,0,-0.32499999999942,-38.924999999999,-40.0999999999996,37.0000000000005,38.2749999999987,39.0250000000009,0.374999999999659,1.15000000000123,0,0,0.424999999999898,0,0,0.399999999999068,0.824999999998965,0.100000000000477,-0.0500000000002387,0,0,0,0,0,0
38.9499999999998,-0.400000000000489,-0.0500000000002387,-77.4749999999997,-194.074999999999,0.149999999999295,78.2500000000013,312.275,0.849999999999795,0.900000000000034,0,0,-1.10000000000099,0,0,0.900000000000034,0.800000000000978,0.100000000000477,0.0749999999996476,0,0,0,0,0,0
38.3499999999998,-0.175000000000125,-0.849999999999795,-117.825000000001,-118.075,-36.9249999999994,79.2249999999996,235.674999999999,77.2500000000008,271.249999999999,0,0,0.7000000000005,0,0,1.02499999999992,0.449999999999307,-0.200000000000955,-38.3499999999998,0,0,0,0,0,0
0.775000000000148,-0.0249999999994088,0.650000000000261,-78.2499999999999,-235.725000000001,0.0500000000002387,154.625,312.825000000001,-40.1250000000005,-232.424999999999,0,0,-0.849999999999795,0,0,0.875000000000625,0.549999999999784,0.125000000001307,-0.249999999999773,0,0,0,0,0,0
36.8499999999997,0.67499999999967,-0.0249999999994088,-116.825,-156.25,-0.124999999999886,40.9499999999994,274.7,2.02500000000043,77.4999999999991,0,0,38.0250000000004,0,0,36.4750000000001,0.225000000000364,-0.300000000000011,-37.9750000000001,0,0,0,0,0,0
1.27499999999969,-0.449999999999307,-0.0500000000002387,-156.5,-156.8,-0.225000000000364,39.4500000000008,195.725,0.525000000000375,-38.7249999999995,0,0,1.724999999999,0,0,1.20000000000005,0.67499999999967,-0.400000000000489,0.0249999999994088,0,0,0,0,0,0
0.475000000000136,0.549999999999784,0.0249999999994088,-77.5499999999994,-38.9499999999998,37.1250000000003,39.3000000000001,117.224999999999,-0.175000000000125,-0.625000000000853,0,0,-0.524999999998954,0,0,0.374999999999659,0.500000000000966,0.199999999999534,-0.399999999999068,0,0,0,0,0,0
1.14999999999981,-0.925000000000864,-0.175000000000125,-2.5500000000001,-39.2250000000004,-36.9,0.224999999998943,156.3,-0.200000000000955,0.400000000000489,0,0,-0.400000000000489,0,0,37.9000000000005,35.5999999999995,0,-0.550000000001205,0,0,0,0,0,0
0.849999999999795,0.275000000000603,0.150000000000716,-38.5000000000005,-38.5499999999993,-0.225000000000364,77.525,39.6500000000003,-0.399999999999068,-38.5000000000005,0,0,0.100000000000477,0,0,0.949999999998852,0.525000000000375,0.35000000000025,0.325000000000841,0,0,0,0,0,0
35.9000000000009,-38.0499999999998,-38.1250000000009,-78.2249999999998,-117.25,-0.600000000000023,116.05,38.4500000000003,0.0499999999988177,-1.34999999999934,0,0,1.62499999999994,0,0,37.5750000000011,0.574999999999193,-0.0749999999996476,38.1249999999994,0,0,0,0,0,0
0.124999999999886,-0.424999999999898,-0.0749999999996476,-117.4,-0.67499999999967,-0.200000000000955,42.4500000000009,0.600000000000023,-0.174999999998704,0.124999999999886,0,0,0.199999999999534,0,0,0.399999999999068,0.724999999999909,0.0500000000002387,0.150000000000716,0,0,0,0,0,0
-0.0250000000008299,37.9750000000001,37.3999999999995,-77.5500000000001,-78.125,0.475000000000136,270.999999999999,-0.35000000000025,-40.1750000000007,-77.0499999999998,0,0,-1.80000000000007,0,0,0.450000000000728,0.0750000000010687,-0.250000000001194,0.0249999999994088,0,0,0,0,0,0
