"Euclidean_norm_velocity"
169.587040704765
126.907682982553
164.163078217972
101.533384288125
194.09755762245
128.103695789779
76.2184278898487
75.7717543019832
66.6883376236049
108.255871665236
93.0164736753661
100.031232622617
92.5040370740652
99.7968342433769
138.221326140361
108.235902661732
268.088715493585
213.358701779421
262.515851902318
441.169926162244
494.804233384273
699.0814214024
504.112656060132
376.650520210712
165.004986667069
204.541371120857
134.274483335442
248.003965442087
438.778915001621
744.160835690108
767.94077204886
831.750467012193
566.742714443689
408.79693920087
192.853994319537
138.289069976626
168.799605671932
176.085194224272
193.905643935394
116.670904684929
168.81570572669
145.100413507337
76.1264819231783
115.279524417824
185.851926947234
305.682472101362
446.963832429427
454.037821937776
572.445759439268
639.793982466231
818.597199482138
538.709288484985
624.207122075678
598.409950410251
255.467243497087
482.103109433034
330.492873410305
428.845821653889
430.501837249273
214.519942254793
140.221659346907
228.177913041556
109.375388570739
133.985129771927
144.006247694328
138.910195810099
168.22523591899
168.55227119502
145.05278995938
101.580999084475
137.978259157013
121.904875825374
122.056592919023
114.316498699882
128.968913405519
169.461586723954
76.1149336529963
99.2839803291545
115.5874019952
65.0541889504442
127.038771148811
92.9491325941235
76.9725316265483
127.151125634027
