"x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
360.76,119.557,0.879159,362.365,232.404,0.794463,282.532,237.058,0.696241,269.884,382.748,0.732728,320.131,498.622,0.679454,442.237,230.81,0.737218,461.072,378.002,0.706005,396.799,482.99,0.745958,365.467,504.883,0.473427,318.423,506.473,0.461565,0,0,0,0,0,0,415.598,503.32,0.425895,0,0,0,0,0,0,343.593,106.987,0.944567,378.029,105.485,0.888758,318.551,130.455,0.935906,399.927,127.394,0.838845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.268,119.555,0.883791,362.336,233.872,0.78689,282.512,238.587,0.699304,269.874,382.726,0.752829,320.11,497.111,0.685486,442.244,230.815,0.736646,462.584,378.036,0.709298,396.796,482.997,0.748575,365.452,506.428,0.467571,316.938,508.008,0.447758,0,0,0,0,0,0,415.599,504.881,0.41665,0,0,0,0,0,0,343.578,106.979,0.945749,378.015,105.449,0.885303,318.552,130.446,0.930148,399.922,127.378,0.836178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360.761,119.566,0.8785,360.813,233.883,0.785145,282.532,237.049,0.70022,269.875,382.737,0.74634,321.605,498.65,0.666258,442.231,232.276,0.733286,461.051,378.028,0.70704,396.831,484.506,0.740746,363.908,504.91,0.464852,316.874,506.479,0.439567,0,0,0,0,0,0,415.589,504.883,0.41743,0,0,0,0,0,0,343.582,106.979,0.948371,378.04,105.456,0.893062,318.557,130.452,0.933761,399.938,127.376,0.838103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.28,119.566,0.876261,362.342,232.416,0.788367,282.52,237.056,0.700562,269.89,382.721,0.744493,320.111,498.615,0.680779,442.25,230.825,0.738017,462.58,379.533,0.706064,396.784,484.5,0.737076,365.487,506.459,0.465309,318.422,508.032,0.439552,0,0,0,0,0,0,415.629,504.887,0.414421,0,0,0,0,0,0,343.576,106.973,0.949067,378.016,105.466,0.893187,318.552,130.448,0.933403,399.928,127.373,0.836199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.271,119.575,0.875852,362.335,232.413,0.788741,282.519,238.573,0.698973,269.902,384.284,0.736242,320.119,498.636,0.667525,442.249,230.822,0.740398,461.072,378.023,0.70398,396.84,483.016,0.745064,363.912,503.335,0.462868,316.912,506.44,0.443214,0,0,0,0,0,0,414.059,501.764,0.412812,0,0,0,0,0,0,343.582,106.97,0.950606,378.017,105.454,0.891013,318.551,130.442,0.928653,399.935,127.375,0.836191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.27,119.57,0.880138,360.796,233.892,0.777017,282.499,238.59,0.699456,269.876,382.774,0.733236,320.099,498.614,0.687425,442.23,232.289,0.72797,461.065,378.003,0.701996,396.797,483.026,0.747313,365.494,503.341,0.471326,318.441,506.45,0.442855,0,0,0,0,0,0,415.612,501.758,0.420414,0,0,0,0,0,0,343.573,106.974,0.949918,378.02,105.456,0.892595,318.554,130.449,0.933392,399.925,127.388,0.840332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.274,119.573,0.877385,360.8,233.872,0.788106,282.511,237.054,0.702196,268.424,382.711,0.751214,320.128,498.624,0.680104,442.225,232.281,0.730178,461.073,378.035,0.70193,396.849,482.997,0.729786,365.45,504.9,0.465258,318.42,508.01,0.44684,0,0,0,0,0,0,415.575,501.773,0.420213,0,0,0,0,0,0,343.575,106.975,0.948092,378.017,105.464,0.893202,318.553,130.442,0.932396,399.938,127.391,0.839543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.267,119.566,0.882291,360.811,232.412,0.787076,282.496,237.055,0.70475,268.394,382.682,0.751856,321.624,500.186,0.66471,442.229,232.283,0.730111,461.041,378.029,0.704673,396.826,483.005,0.731348,365.47,504.913,0.468927,318.431,508.019,0.447353,0,0,0,0,0,0,415.601,503.33,0.414636,0,0,0,0,0,0,343.564,106.968,0.949888,378.012,105.451,0.89182,318.548,130.446,0.936943,399.929,127.386,0.838147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.273,119.563,0.88338,360.814,232.405,0.789984,282.495,237.045,0.706419,268.389,382.698,0.752112,320.117,498.663,0.668971,442.213,230.825,0.733375,461.038,377.98,0.692802,396.812,483.002,0.723047,363.917,504.868,0.467194,316.934,506.444,0.44239,0,0,0,0,0,0,414.062,501.764,0.415479,0,0,0,0,0,0,343.569,106.967,0.952483,378.009,105.454,0.892959,318.55,130.445,0.937285,399.934,127.381,0.839322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.278,119.559,0.880511,360.822,232.407,0.785739,282.506,238.574,0.698725,268.407,382.737,0.735792,321.614,498.664,0.658423,442.237,230.804,0.737964,461.058,376.45,0.691622,396.791,484.503,0.7306,363.894,503.32,0.461588,316.893,504.907,0.448351,0,0,0,0,0,0,414.059,500.199,0.422084,0,0,0,0,0,0,343.563,106.97,0.947589,378.033,105.449,0.893228,318.558,130.448,0.936414,399.938,127.39,0.839316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.277,119.556,0.883263,360.791,233.885,0.783436,282.504,238.599,0.70202,268.399,382.737,0.739595,321.644,500.201,0.665115,442.221,230.821,0.734554,461.037,377.988,0.692048,395.297,484.513,0.726221,363.899,508.036,0.469808,315.381,511.148,0.436838,0,0,0,0,0,0,414.058,508.016,0.418958,0,0,0,0,0,0,343.567,106.964,0.950109,378.036,105.462,0.895977,318.553,130.434,0.932216,399.948,127.388,0.839315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360.76,119.557,0.880315,360.813,233.895,0.778229,282.525,238.599,0.69702,268.405,382.685,0.737352,320.118,497.119,0.673133,442.225,232.287,0.730496,461.053,378.029,0.707385,396.803,484.502,0.720987,363.919,503.334,0.460725,316.933,504.88,0.451985,0,0,0,0,0,0,414.055,503.325,0.412131,0,0,0,0,0,0,343.576,106.968,0.948678,379.519,105.461,0.897063,318.558,130.439,0.933775,399.943,127.379,0.837378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360.759,119.554,0.881287,360.809,233.89,0.78275,282.507,238.601,0.701898,268.407,384.257,0.727955,321.597,498.663,0.673901,442.231,232.286,0.733658,461.066,379.542,0.71506,396.788,484.513,0.742414,365.452,503.331,0.459834,316.93,506.443,0.439758,0,0,0,0,0,0,414.065,501.754,0.413908,0,0,0,0,0,0,343.57,106.965,0.947148,379.518,105.467,0.897732,318.558,130.428,0.92666,399.945,127.384,0.837884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360.758,119.517,0.884922,362.343,232.402,0.79224,282.521,237.061,0.697137,269.87,382.739,0.744319,321.623,498.649,0.669002,442.244,230.809,0.737591,461.067,379.533,0.70379,395.279,484.565,0.702631,363.915,504.875,0.464768,316.909,506.441,0.439915,0,0,0,0,0,0,414.037,501.754,0.412835,0,0,0,0,0,0,343.571,105.522,0.945169,379.537,105.421,0.894496,318.562,130.443,0.931275,399.943,127.393,0.834838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.256,118.008,0.893208,362.34,232.412,0.787131,282.511,238.582,0.698623,268.356,382.742,0.740751,320.135,497.106,0.686156,442.236,230.807,0.733472,461.057,378.027,0.69847,396.785,484.512,0.737435,363.905,506.44,0.470424,316.918,508.021,0.445982,0,0,0,0,0,0,414.032,504.879,0.4102,0,0,0,0,0,0,343.574,105.443,0.940546,379.514,103.903,0.872262,319.998,130.446,0.932566,399.966,127.35,0.826401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.73,116.449,0.881596,362.354,233.88,0.782409,284.001,238.592,0.693907,268.347,382.771,0.760548,321.63,495.457,0.717894,443.738,232.284,0.739563,462.6,379.565,0.715906,396.847,483.006,0.738416,365.488,504.9,0.463047,318.442,508.04,0.438977,0,0,0,0,0,0,415.606,504.877,0.413076,0,0,0,0,0,0,343.522,103.886,0.909318,376.458,102.346,0.846372,320.015,130.463,0.932472,399.967,127.366,0.830053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.682,114.858,0.877467,362.362,233.873,0.787573,282.499,238.599,0.702811,265.251,382.733,0.771336,320.107,484.539,0.698048,443.752,230.823,0.737631,464.179,381.145,0.738724,399.942,483.008,0.695308,367.052,492.363,0.42923,318.518,495.477,0.402511,0,0,0,0,0,0,415.611,490.784,0.422245,0,0,0,0,0,0,342.017,102.325,0.873571,376.418,100.753,0.837424,319.992,130.438,0.923993,399.949,127.366,0.828206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
